,Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,CONDITION,ALLERGIES,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Albumin [Mass/volume] in Serum or Plasma,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,American house dust mite IgE Ab in Serum,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Bilirubin.total [Mass/volume] in Serum or Plasma,Bilirubin.total [Mass/volume] in Urine by Test strip,Body Height,Body Mass Index,Body Weight,Body mass index (BMI) [Percentile] Per age and gender,Body temperature,Calcium,Carbon Dioxide,Cat dander IgE Ab in Serum,Chloride,Cladosporium herbarum IgE Ab in Serum,Codfish IgE Ab in Serum,Common Ragweed IgE Ab in Serum,Cow milk IgE Ab in Serum,Creatinine,DALY,DXA [T-score] Bone density,Diastolic Blood Pressure,Egg white IgE Ab in Serum,Erythrocyte distribution width [Entitic volume] by Automated count,Erythrocytes [#/volume] in Blood by Automated count,Estimated Glomerular Filtration Rate,FEV1/FVC,Globulin [Mass/volume] in Serum by calculation,Glomerular filtration rate/1.73 sq M.predicted,Glucose,Glucose [Mass/volume] in Urine by Test strip,Head Occipital-frontal circumference,Heart rate,Hematocrit [Volume Fraction] of Blood,Hematocrit [Volume Fraction] of Blood by Automated count,Hemoglobin A1c/Hemoglobin.total in Blood,Hemoglobin [Mass/volume] in Blood,Hemoglobin.gastrointestinal [Presence] in Stool by Immunologic method,High Density Lipoprotein Cholesterol,History of Hospitalizations+Outpatient visits,Honey bee IgE Ab in Serum,Ketones [Mass/volume] in Urine by Test strip,Latex IgE Ab in Serum,Left ventricular Ejection fraction,Leukocytes [#/volume] in Blood by Automated count,Low Density Lipoprotein Cholesterol,Lymph nodes with isolated tumor cells [#] in Cancer specimen by Light microscopy,Lymph nodes with macrometastases [#] in Cancer specimen by Light microscopy,Lymph nodes with micrometastases [#] in Cancer specimen by Light microscopy,MCH [Entitic mass] by Automated count,MCHC [Mass/volume] by Automated count,MCV [Entitic volume] by Automated count,Mental health Outpatient Note,Microalbumin Creatinine Ratio,NT-proBNP,Oxygen saturation in Arterial blood,Pain severity - 0-10 verbal numeric rating [Score] - Reported,Peanut IgE Ab in Serum,Percentage area affected by eczema Head and Neck,Percentage area affected by eczema Lower extremitiy - bilateral,Percentage area affected by eczema Trunk,Percentage area affected by eczema Upper extremitiy - bilateral,Platelet distribution width [Entitic volume] in Blood by Automated count,Platelet mean volume [Entitic volume] in Blood by Automated count,Platelets [#/volume] in Blood by Automated count,Polyp size greatest dimension by CAP cancer protocols,Potassium,Prostate specific Ag [Mass/volume] in Serum or Plasma,Protein [Mass/volume] in Serum or Plasma,Protein [Mass/volume] in Urine by Test strip,QALY,QOLS,RBC Auto (Bld) [#/Vol],RDW - Erythrocyte distribution width Auto (RBC) [Entitic vol],Respiratory rate,Shrimp IgE Ab in Serum,Size.maximum dimension in Tumor,Sodium,Soybean IgE Ab in Serum,Specific gravity of Urine by Test strip,Systolic Blood Pressure,Thyrotropin [Units/volume] in Serum or Plasma,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,Total Cholesterol,Total score [MMSE],Triglycerides,Urea Nitrogen,WBC Auto (Bld) [#/Vol],Walnut IgE Ab in Serum,Weight difference [Mass difference] --pre dialysis - post dialysis,Weight-for-length Per age and sex,Wheat IgE Ab in Serum,White oak IgE Ab in Serum,pH of Urine by Test strip
213,6ca038f1-a3f6-4c2d-848e-bab8e7ae7101,2001-07-24,,999-55-4456,S99978268,,Mr.,Erwin847,Lehner980,,white,nonhispanic,M,Greenfield  Massachusetts  US,921 Dietrich Passage Suite 70,South Hadley,Massachusetts,Hampshire County,,42.27798497080356,-72.5960567416131,460512.24,7646.799999999999,Prediabetes,Allergy to tree pollen,,,,75.7,,,,136.1,16.7,31.0,61.0,37.7,,,65.7,,97.9,0.2,97.9,0.0,,0.0,,77.0,0.1,39.9,4.1,,,,,,,,62.0,,41.8,,14.7,,,,0.0,,0.3,,8.8,,,,,27.8,34.2,89.7,,,,,3.0,0.2,,,,,300.9,10.8,179.9,,,,,,8.0,1.0,,,15.0,0.0,,,0.0,,123.0,,,,,,,,0.3,,,0.1,24.0,
214,8a999529-683a-4d3a-b256-ce5476e32af5,2006-03-07,,999-62-4189,,,,Joycelyn213,Abernathy524,,white,nonhispanic,F,Cambridge  Massachusetts  US,182 Trantow Mission Unit 20,Bellingham,Massachusetts,Norfolk County,,42.06442874671311,-71.49312725910934,374129.16,2970.68,Anemia (disorder),,,,,,,,,103.3,13.8,14.7,8.4,,,,,,,,,,,0.0,,73.0,,44.4,4.5,,,,,,,,90.0,,41.9,,14.5,,,,,,,,9.4,,,,,31.0,35.6,92.9,,,,,0.0,,,,,,383.0,12.2,183.9,,,,,,3.0,1.0,,,15.0,,,,,,120.0,,,,,,,,,,,,,
215,d011ac4d-34e9-4887-a0bf-cf7b8a6f4abb,1965-07-10,,999-83-4761,S99929542,X13730964X,Mr.,Harland508,Krajcik437,M,white,nonhispanic,M,Barre  Massachusetts  US,188 Cummerata Glen Unit 37,Boston,Massachusetts,Suffolk County,2135.0,42.36094817471135,-71.04425390804225,172357.29,16427.75,Viral sinusitis (disorder),,36.5,5.0,114.2,,33.4,0.6,,182.1,28.4,94.2,,,8.9,22.7,,103.3,,,,,1.5,0.0,,118.0,,43.3,5.3,,,2.4,84.2,95.0,,,85.0,33.5,50.0,5.9,17.2,,75.0,,,,,,10.3,93.5,,,,30.9,35.5,88.7,,,,,2.0,,,,,,401.3,12.0,242.6,,4.7,,67.0,,44.0,1.0,4.8,43.2,13.0,,,139.9,,,180.0,,,189.3,,103.9,19.5,9.1,,,,,,
216,cd900636-aee9-41b1-acf1-557efa0fd9cd,2007-03-03,,999-69-3274,,,,Carlie972,Rath779,,white,nonhispanic,F,Concord  Massachusetts  US,437 Legros Divide,Norfolk,Massachusetts,Norfolk County,,42.09375912895345,-71.35040050028789,309595.45,4083.88,Viral sinusitis (disorder),Allergy to mould,,,,70.3,,,,102.2,16.7,17.5,81.5,37.1,,,83.2,,99.5,0.1,58.1,28.1,,0.0,,77.0,0.1,42.6,4.7,,,,,,,50.5,83.0,,37.3,,15.6,,,,0.3,,0.3,,4.9,,,,,29.9,34.6,88.0,,,,,2.0,0.1,,,,,176.2,11.2,361.6,,,,,,2.0,1.0,,,15.0,0.1,,,0.3,,114.0,,,,,,,,0.2,,76.3,0.1,47.5,
217,cd900636-aee9-41b1-acf1-557efa0fd9cd,2007-03-03,,999-69-3274,,,,Carlie972,Rath779,,white,nonhispanic,F,Concord  Massachusetts  US,437 Legros Divide,Norfolk,Massachusetts,Norfolk County,,42.09375912895345,-71.35040050028789,309595.45,4083.88,Viral sinusitis (disorder),House dust mite allergy,,,,70.3,,,,102.2,16.7,17.5,81.5,37.1,,,83.2,,99.5,0.1,58.1,28.1,,0.0,,77.0,0.1,42.6,4.7,,,,,,,50.5,83.0,,37.3,,15.6,,,,0.3,,0.3,,4.9,,,,,29.9,34.6,88.0,,,,,2.0,0.1,,,,,176.2,11.2,361.6,,,,,,2.0,1.0,,,15.0,0.1,,,0.3,,114.0,,,,,,,,0.2,,76.3,0.1,47.5,
218,cd900636-aee9-41b1-acf1-557efa0fd9cd,2007-03-03,,999-69-3274,,,,Carlie972,Rath779,,white,nonhispanic,F,Concord  Massachusetts  US,437 Legros Divide,Norfolk,Massachusetts,Norfolk County,,42.09375912895345,-71.35040050028789,309595.45,4083.88,Viral sinusitis (disorder),Dander (animal) allergy,,,,70.3,,,,102.2,16.7,17.5,81.5,37.1,,,83.2,,99.5,0.1,58.1,28.1,,0.0,,77.0,0.1,42.6,4.7,,,,,,,50.5,83.0,,37.3,,15.6,,,,0.3,,0.3,,4.9,,,,,29.9,34.6,88.0,,,,,2.0,0.1,,,,,176.2,11.2,361.6,,,,,,2.0,1.0,,,15.0,0.1,,,0.3,,114.0,,,,,,,,0.2,,76.3,0.1,47.5,
219,cd900636-aee9-41b1-acf1-557efa0fd9cd,2007-03-03,,999-69-3274,,,,Carlie972,Rath779,,white,nonhispanic,F,Concord  Massachusetts  US,437 Legros Divide,Norfolk,Massachusetts,Norfolk County,,42.09375912895345,-71.35040050028789,309595.45,4083.88,Viral sinusitis (disorder),Allergy to grass pollen,,,,70.3,,,,102.2,16.7,17.5,81.5,37.1,,,83.2,,99.5,0.1,58.1,28.1,,0.0,,77.0,0.1,42.6,4.7,,,,,,,50.5,83.0,,37.3,,15.6,,,,0.3,,0.3,,4.9,,,,,29.9,34.6,88.0,,,,,2.0,0.1,,,,,176.2,11.2,361.6,,,,,,2.0,1.0,,,15.0,0.1,,,0.3,,114.0,,,,,,,,0.2,,76.3,0.1,47.5,
220,cd900636-aee9-41b1-acf1-557efa0fd9cd,2007-03-03,,999-69-3274,,,,Carlie972,Rath779,,white,nonhispanic,F,Concord  Massachusetts  US,437 Legros Divide,Norfolk,Massachusetts,Norfolk County,,42.09375912895345,-71.35040050028789,309595.45,4083.88,Viral sinusitis (disorder),Allergy to tree pollen,,,,70.3,,,,102.2,16.7,17.5,81.5,37.1,,,83.2,,99.5,0.1,58.1,28.1,,0.0,,77.0,0.1,42.6,4.7,,,,,,,50.5,83.0,,37.3,,15.6,,,,0.3,,0.3,,4.9,,,,,29.9,34.6,88.0,,,,,2.0,0.1,,,,,176.2,11.2,361.6,,,,,,2.0,1.0,,,15.0,0.1,,,0.3,,114.0,,,,,,,,0.2,,76.3,0.1,47.5,
221,cd900636-aee9-41b1-acf1-557efa0fd9cd,2007-03-03,,999-69-3274,,,,Carlie972,Rath779,,white,nonhispanic,F,Concord  Massachusetts  US,437 Legros Divide,Norfolk,Massachusetts,Norfolk County,,42.09375912895345,-71.35040050028789,309595.45,4083.88,Viral sinusitis (disorder),Allergy to dairy product,,,,70.3,,,,102.2,16.7,17.5,81.5,37.1,,,83.2,,99.5,0.1,58.1,28.1,,0.0,,77.0,0.1,42.6,4.7,,,,,,,50.5,83.0,,37.3,,15.6,,,,0.3,,0.3,,4.9,,,,,29.9,34.6,88.0,,,,,2.0,0.1,,,,,176.2,11.2,361.6,,,,,,2.0,1.0,,,15.0,0.1,,,0.3,,114.0,,,,,,,,0.2,,76.3,0.1,47.5,
222,de6ebe11-d869-447a-8fbc-08784ee1fe0f,2005-02-17,,999-20-7865,,,,Eldon28,Beahan375,,black,nonhispanic,M,Sharon  Massachusetts  US,789 Corkery Route Unit 99,Mattapoisett,Massachusetts,Plymouth County,,41.65995474144348,-70.85168139219543,312133.78,2994.8,Perennial allergic rhinitis with seasonal variation,,,,,,,,,115.2,16.3,21.7,74.8,38.9,,,,,,,,,,0.0,,83.0,,42.7,4.5,,,,,,,,66.0,,47.8,,14.3,,,,,,,,5.2,,,,,28.2,36.0,83.6,,,,,3.0,,,,,,225.3,11.0,397.2,,,,,,4.0,1.0,,,14.0,,,,,,133.0,,,,,,,,,,,,,
223,64fabecd-5e28-4fc1-915a-678c80dac058,1950-05-22,2015-08-31,999-25-8644,S99993250,X12177790X,Mr.,Clayton230,Schaefer657,S,white,nonhispanic,M,Easton  Massachusetts  US,134 Feest Landing,Marshfield,Massachusetts,Plymouth County,2050.0,42.071409139743565,-70.75913417873919,1649963.22,13084.44,Acute bronchitis (disorder),,40.6,4.7,107.9,,20.8,0.2,,177.4,27.9,87.9,,,9.7,20.8,,111.0,,,,,2.7,0.7,,73.0,,44.7,5.3,,,3.1,82.9,95.2,,,87.0,,38.3,6.2,15.6,3.4,36.9,,,,,,4.7,138.4,,,,27.9,35.2,94.0,,,,,1.0,,,,,,209.8,11.2,219.1,6.7,4.9,,63.1,,58.3,1.0,,,15.0,,,143.3,,,133.0,,,246.0,,333.8,20.0,,,,,,,
224,5b891358-1bb3-4bbf-b8a6-a73fbe58efe7,1962-12-21,,999-58-8644,S99992512,X35458892X,Ms.,Rene434,Schinner682,S,black,nonhispanic,F,Lowell  Massachusetts  US,604 Sipes Divide Unit 0,Boston,Massachusetts,Suffolk County,2136.0,42.23803949899867,-71.14001844889657,1116196.22,3667.92,Viral sinusitis (disorder),,,,,,,,,167.9,30.3,85.5,,37.3,8.6,25.7,,109.1,,,,,1.3,4.5,,86.0,,44.9,5.1,73.5,,,,65.5,,,66.0,,38.7,3.1,13.0,,79.6,,,,,,8.7,84.4,,,,31.1,36.0,94.0,,8.3,,,2.0,,,,,,290.8,11.7,395.5,,5.1,,,,42.5,0.3,,,15.0,,,142.4,,,134.0,,,184.9,,104.0,17.7,,,,,,,
225,c933554e-8a17-480a-b0fc-17b8757924db,1997-11-12,,999-70-7098,S99989540,X18224643X,Ms.,Jo405,McCullough561,,white,nonhispanic,F,Woburn  Massachusetts  US,954 Marvin Ferry,Marlborough,Massachusetts,Middlesex County,1752.0,42.3573523598956,-71.58430790712978,570060.51,3555.5599999999995,Acute allergic reaction,,,,,,,,,149.2,20.3,45.2,69.1,37.3,,,,,,,,,,0.0,,84.0,,45.1,4.8,,,,,,,,88.0,,47.3,,17.0,,,,,,,,5.6,,,,,27.4,35.5,80.8,,,,,2.0,,,,,,341.9,10.6,405.8,,,,,,12.0,1.0,,,15.0,,,,,,133.0,,,,,,,,,,,,,
226,f34eed52-632a-44aa-af2a-5b05e5bc9038,2015-11-21,,999-98-3696,,,,Bobby524,Larkin917,,white,nonhispanic,M,Boston  Massachusetts  US,124 Lowe Heights,Newton,Massachusetts,Middlesex County,2459.0,42.40021827084528,-71.18142239160544,99083.06,1733.2399999999998,Acute viral pharyngitis (disorder),,,,,,,,,49.2,16.2,3.2,46.0,,,,,,,,,,,0.0,,75.0,,41.2,3.9,,,,,,,32.8,92.0,,47.3,,14.6,,,,,,,,8.8,,,,,31.6,33.4,88.4,,,,,3.0,,,,,,478.9,11.7,410.7,,,,,,0.0,1.0,,,14.0,,,,,,136.0,,,,,,,,,,45.2,,,
227,6e852965-91fe-4940-bbf7-93d20ef25bda,2018-07-13,,999-48-6634,,,,Eusebio566,Beier427,,white,nonhispanic,M,Holbrook  Massachusetts  US,788 Homenick Row Apt 98,Medford,Massachusetts,Middlesex County,2145.0,42.46525057799528,-71.07096333781168,50600.0,1033.28,Concussion with no loss of consciousness,,,,,,,,,57.6,,4.8,,,,,,,,,,,,0.0,,82.0,,39.8,4.1,,,,,,,38.9,90.0,,47.9,,14.3,,,,,,,,7.1,,,,,31.3,35.5,92.2,,,,,2.0,,,,,,158.1,12.1,390.6,,,,,,0.0,1.0,,,16.0,,,,,,118.0,,,,,,,,,,4.7,,,
228,2a113375-afae-45a3-b008-9fbb7fca92a5,1993-05-02,,999-96-9226,S99971034,X68015475X,Ms.,Eartha927,Hamill307,,white,nonhispanic,F,Cambridge  Massachusetts  US,843 Nader Run Apt 38,Brewster,Massachusetts,Barnstable County,,41.74512101325871,-70.03845326207835,546099.91,4597.879999999999,Sprain of ankle,,,,,,,,,162.6,23.8,63.0,77.6,37.5,,,,,,,,,,0.0,,86.0,,40.8,4.7,,,,,,,,65.0,,36.5,,13.4,,,,,,,,6.3,,,,,30.6,34.8,91.4,,,,,0.0,,,,,,217.3,11.5,321.2,,,,,,16.0,1.0,,,16.0,,,,,,129.0,,,,,,,,,,,,,
229,87be3f66-1feb-4a69-a5b1-71668f2e0baa,1998-05-07,,999-33-3415,S99950196,X20177258X,Mr.,Edgardo196,McGlynn426,,white,nonhispanic,M,Fall River  Massachusetts  US,565 Harris Manor,Boston,Massachusetts,Suffolk County,2126.0,42.35095967306135,-71.05210188629336,32462.38,444.9599999999999,Acute bacterial sinusitis (disorder),,,,,,,,,146.3,16.4,35.1,24.5,,,,,,,,,,,0.3,,85.0,,45.4,4.1,,,,,,,,90.0,,41.4,,14.2,,,,,,,,5.3,,,,,27.8,34.3,83.8,,,,,4.0,,,,,,406.2,11.4,414.8,,,,,,10.7,0.8,,,13.0,,,,,,129.0,,,,,,,,,,,,,
230,b4f1aa40-1a13-43cc-9528-8dcde700ecf0,1950-03-16,,999-42-8551,S99981561,X78695922X,Mr.,Dion244,Bartoletti50,S,white,nonhispanic,M,Newton  Massachusetts  US,853 Hoeger Stravenue,Freetown,Massachusetts,Bristol County,,41.74048141625263,-70.9773665858958,1512466.78,9244.0,Chronic sinusitis (disorder),,45.4,4.8,60.6,,15.1,0.3,,179.2,28.0,89.8,,,9.8,25.2,,110.4,,,,,1.0,0.8,,79.0,,44.5,4.2,,,3.0,72.4,94.8,,,75.0,,42.5,6.2,15.2,,37.5,,,,,,6.5,113.7,,,,29.8,34.9,81.1,,,,,0.0,,,,,,464.4,9.7,366.4,,4.4,,66.8,,58.2,0.9,,,16.0,,,144.0,,,125.0,,,206.7,,141.2,19.0,,,,,,,
231,7dea9311-ef15-4bb0-8d61-dde04dde3557,1971-06-16,,999-75-6594,S99926851,X62466420X,Mrs.,Charise827,Reilly981,M,white,nonhispanic,F,Revere  Massachusetts  US,1008 Romaguera Divide,Braintree,Massachusetts,Norfolk County,2184.0,42.19433577865831,-70.97107134474695,1031842.7,11329.969999999998,Prediabetes,,,,,,,,,162.2,27.5,72.4,,,,,,,,,,,,0.0,,81.0,,41.2,5.5,,,,,,,,64.0,,40.2,,13.9,,67.7,,,,,,5.4,84.7,,,,32.9,35.2,93.2,,,,,4.0,,,,,,509.2,11.0,235.5,,,,,,38.0,1.0,,,15.0,,,,,,119.0,,,175.5,,115.1,,,,,,,,
232,1b71b396-b42b-4d33-926e-8c5daefba8ad,2006-01-10,,999-27-4793,,,,Shara355,Becker968,,white,nonhispanic,F,St Petersburg  St Petersburg  RU,107 Adams Ville,Newton,Massachusetts,Middlesex County,2458.0,42.33820302083474,-71.20629352461448,363949.06,3178.16,Recurrent urinary tract infection,,,,,,,,,111.6,14.3,17.8,22.9,37.8,,,,,,,,,,0.0,,78.0,,45.8,4.9,,,,,,,,91.0,,38.1,,12.3,,,,,,,,6.1,,,,,27.6,33.7,80.6,,,,,1.0,,,,,,318.2,11.5,290.6,,,,,,3.0,1.0,,,14.0,,,,,,101.0,,,,,,,,,,,,,
233,76353d9c-9861-4ca8-8d24-d458b1e88da5,1951-03-20,,999-80-7188,S99961305,X83095810X,Mrs.,Madelyn308,Kutch271,M,white,nonhispanic,F,Westfield  Massachusetts  US,910 Prosacco Stravenue Unit 31,Gardner,Massachusetts,Worcester County,1440.0,42.56543913950639,-72.03760985984387,1512998.9,10895.639999999998,Miscarriage in first trimester,,,,,,,,,155.7,30.5,74.0,,38.0,,,,,,,,,,1.8,,84.0,,43.7,5.2,,,,,,,,90.0,,50.0,,13.4,,69.0,,,,,,7.3,73.6,,,,30.4,33.4,82.2,,,,,4.0,,,,,,215.8,11.6,198.4,,,,,,56.2,0.9,,,14.0,,,,,,115.0,,,165.7,,115.9,,,,,,,,
234,449a9a85-5ffc-4df5-a090-9d6e4c6006cb,1976-05-30,,999-89-3499,S99937426,X9173844X,Mrs.,Cathern761,Kuphal363,M,white,nonhispanic,F,Medford  Massachusetts  US,1050 Lubowitz Harbor Suite 4,Boston,Massachusetts,Suffolk County,2118.0,42.39806217381779,-71.13393023914622,996628.75,13309.61,Hyperlipidemia,,,,,,,,,148.2,25.0,55.0,,37.9,8.8,25.2,,101.7,,,,,0.6,0.0,,80.0,,43.2,5.2,,,,,70.3,,,68.0,34.0,46.0,6.3,17.0,,75.9,,,,,,6.9,82.9,,,,32.2,35.9,94.1,,,,,4.0,,,,,,203.8,9.7,261.3,,4.7,,,,33.0,1.0,5.4,45.2,14.0,,,142.4,,,121.0,,,185.8,,135.1,8.9,5.9,,,,,,
235,24a7b5ac-a573-4469-be04-6f02673cd157,1923-06-22,1927-07-08,999-50-9030,,,,Lacy523,Kautzer186,,white,nonhispanic,M,West Springfield  Massachusetts  US,263 Cummings Landing Apt 63,Brookline,Massachusetts,Norfolk County,,42.35328763829561,-71.0916284794287,106022.54,1037.4,Anemia (disorder),,,,,,,,,52.7,15.7,3.8,30.0,37.6,,,,,,,,,,,,80.0,,43.7,4.8,,,,,,,35.8,66.0,,42.9,,14.5,,,,,,,,4.9,,,,,33.0,33.4,91.3,,,,,2.0,,,,,,155.6,11.9,373.6,,,,,,,,,,13.0,,,,,,103.0,,,,,,,,,,14.2,,,
236,0f9eca6a-cee2-4155-94ae-4e43b3b55f06,2006-03-30,,999-21-7245,,,,Cassaundra447,Will178,,white,nonhispanic,F,Milton  Massachusetts  US,1024 Lockman Arcade,Boston,Massachusetts,Suffolk County,2136.0,42.37131263400403,-71.09719345576877,21916.13,580.8,Acute viral pharyngitis (disorder),,,,,0.0,,,,100.9,14.9,15.2,42.4,,,,0.2,,0.3,0.2,0.0,0.2,,0.0,,77.0,0.1,43.9,5.3,,,,,,,,61.0,,36.6,,16.1,,,,0.3,,0.3,,6.9,,,,,27.5,33.4,83.4,,,,,2.0,0.0,,,,,265.4,9.8,223.2,,,,,,3.0,1.0,,,13.0,0.1,,,0.3,,117.0,,,,,,,,0.3,,,0.2,0.2,
237,bbcba0c9-f5ea-4fce-a726-adde5ffcb712,1950-05-22,,999-45-3166,S99966538,X39408982X,Mr.,Felton646,Balistreri607,M,white,nonhispanic,M,Hingham  Massachusetts  US,420 Crist Alley,Marshfield,Massachusetts,Plymouth County,2050.0,42.07077417294962,-70.67890263500358,1429960.62,12429.81,Viral sinusitis (disorder),,55.0,4.5,35.5,,30.0,0.9,,177.4,29.6,93.1,,38.0,9.2,23.9,,107.4,,,,,3.0,0.0,,83.0,,41.3,4.1,,,3.1,80.5,69.0,,,94.0,,39.2,,13.4,,40.5,,,,,,9.8,85.8,,,,31.8,33.3,89.5,,,,,3.0,,,,,,349.0,10.0,401.1,,4.4,,64.1,,59.0,1.0,,,13.0,,,136.3,,,112.0,,,151.8,,130.6,7.6,,,,,,,
238,7b51cca8-284b-42a5-8117-cc21f48454f5,1979-12-25,,999-40-5924,S99950840,X72006280X,Mr.,Orlando897,Murphy561,M,white,nonhispanic,M,Worcester  Massachusetts  US,642 Crooks Center,Cheshire,Massachusetts,Berkshire County,,42.58153481911212,-73.11661133251157,927389.36,6857.599999999999,Viral sinusitis (disorder),,,,,,,,,171.1,29.3,85.6,,,,,,,,,,,,0.0,,74.0,,43.5,5.3,,,,,,,,85.0,,35.5,,16.3,,71.5,,,,,,8.4,64.0,,,,30.8,34.1,85.5,,,,,1.0,,,,,,159.7,11.4,301.0,,,,,,30.0,1.0,,,12.0,,,,,,117.0,,,162.5,,135.1,,,,,,,,
239,e2885dfa-4d69-4ec3-b2a1-f3713356637f,1979-03-26,,999-33-6709,S99996306,X48100866X,Mrs.,Noel608,Greenholt190,M,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,569 Larson Arcade,Weymouth,Massachusetts,Norfolk County,,42.18656036461597,-70.98870800523679,38180.48,1383.1999999999998,Viral sinusitis (disorder),,,,,,,,,164.5,26.6,71.9,,37.3,9.6,22.4,,108.5,,,,,1.3,1.7,,85.0,,43.7,5.0,,,,,80.3,,,68.0,,45.5,6.0,15.8,,70.2,,,,,,6.0,80.9,,,,30.7,33.7,93.3,,,,,3.0,,,,,,359.0,9.6,349.0,,3.9,,,,28.3,0.8,,,15.0,,,137.8,,,121.0,,,173.1,,110.2,13.2,,,,,,,
240,552600f9-53d6-4d77-add6-0d364bb15b63,1974-02-23,,999-66-1449,S99938446,X18729893X,Mr.,Eddie505,Stracke611,M,white,nonhispanic,M,Melrose  Massachusetts  US,284 Fahey Gateway,Rochester,Massachusetts,Plymouth County,,41.733600901691965,-70.85752680908239,1232715.66,4774.639999999999,Normal pregnancy,,,,,,,,,186.4,27.5,95.5,,,,,,,,,,,,0.2,,81.0,,41.7,5.3,,,,,,,,99.0,,39.9,,14.1,,70.7,,,,,,6.6,76.7,,,,29.6,35.4,93.4,,,,,1.0,,,,,,318.1,9.5,349.8,,,,,,34.8,1.0,,,15.0,,,,,,123.0,,,171.1,,118.8,,,,,,,,
241,c08e3ee0-69fa-4a66-ad6f-e5905400d046,1991-08-30,,999-60-4159,S99934382,X22106632X,Mrs.,Kasie673,Rohan584,M,asian,nonhispanic,F,Lowell  Massachusetts  US,202 Hagenes Ville,Cambridge,Massachusetts,Middlesex County,2138.0,42.37107550459426,-71.11844898298907,606787.57,5124.41,Fetus with unknown complication,,,,,,,,,160.1,21.4,54.8,47.7,37.6,9.9,28.7,,104.5,,,,,1.2,0.0,,76.0,,44.5,4.7,,,,,93.7,,,64.0,34.7,35.7,6.0,17.2,,,,,,,,6.9,,,,,27.7,35.4,91.7,,,,,4.0,,,,,,438.3,12.2,238.9,,4.7,,,,18.0,1.0,5.3,43.6,13.0,,,139.7,,,100.0,,,,,,19.1,7.3,,,,,,
242,1821a44e-ba5e-4250-aae9-23ec9c0c26f1,1964-04-18,,999-30-5364,S99934745,X17362023X,Mrs.,Jacquelyn628,Senger904,M,white,nonhispanic,F,Marshfield  Massachusetts  US,983 Rolfson Key,Boston,Massachusetts,Suffolk County,2110.0,42.33175390763475,-71.12036361150344,1236599.41,18075.82,Hypertension,,,,,,,,,166.2,28.2,78.0,,,9.1,25.5,,108.3,,,,,1.4,1.5,0.2,86.0,,42.3,4.2,,,,,77.9,,,68.0,,38.9,6.4,13.1,,79.5,,,,,,3.8,70.8,,,,28.0,35.6,82.3,,,,,1.0,,,,,,297.2,10.6,407.2,,4.6,,,,43.5,0.9,,,13.0,,,136.8,,,113.0,,,178.3,,140.0,14.5,,,,,,,
243,d9f90c91-2e37-40ca-a574-89b33a120d16,1976-03-23,,999-93-7358,S99953686,X66050344X,Mrs.,Verdie59,Williamson769,M,white,nonhispanic,F,Belchertown  Massachusetts  US,1028 Gulgowski Center Apt 54,Lawrence,Massachusetts,Essex County,1840.0,42.64616075675013,-71.12580046967778,1055659.51,7730.709999999999,Body mass index 30+ - obesity (finding),,,,,,,,,166.5,27.9,77.4,,37.9,,,,,,,,,,0.0,,80.0,,44.4,5.4,,,,,,,,66.0,,39.8,,12.6,,70.8,,,,,,5.6,85.7,,,,31.5,33.8,82.9,,,,,0.0,,,,,,467.7,10.1,375.8,,,,,,33.0,1.0,,,13.0,,,,,,118.0,,,178.2,,108.6,,,,,,,,
244,09616ead-22c8-4210-8cb9-2fdc28e043ca,1953-08-03,,999-68-5321,S99927707,X54034630X,Mrs.,Christena299,Lang846,M,white,nonhispanic,F,Boston  Massachusetts  US,124 Fadel Dam Apt 81,Attleboro,Massachusetts,Bristol County,2703.0,41.97618865916085,-71.3242228778937,1454549.42,19494.64,Viral sinusitis (disorder),Shellfish allergy,,,,,,,,155.4,30.2,73.0,,,,,,,,,,,,0.1,,87.0,,44.7,4.8,,,,,,,,88.0,,44.0,,14.1,,62.5,,,,,,6.4,74.7,,,,28.2,35.5,86.7,,,,,1.0,,,,,,403.1,9.9,167.0,,,,,,55.9,1.0,,,15.0,,,,,,104.0,,,163.7,,132.6,,,,,,,,
245,49cc8ae0-debc-428b-918c-75d3a635a19b,2019-08-16,,999-29-4944,,,,Esteban536,Little434,,white,nonhispanic,M,Brockton  Massachusetts  US,189 Gerlach Stravenue Apt 72,Worcester,Massachusetts,Worcester County,1610.0,42.31314325136788,-71.79082607102713,18075.0,699.9599999999999,Viral sinusitis (disorder),,,,,,,,,53.6,,3.5,,,,,,,,,,,,0.0,,79.0,,40.3,4.2,,,,,,,36.4,68.0,,37.8,,12.9,,,,,,,,8.0,,,,,28.7,34.0,93.8,,,,,3.0,,,,,,319.9,10.3,317.6,,,,,,0.0,1.0,,,16.0,,,,,,135.0,,,,,,,,,,0.3,,,
